config_id,P_ij,B_ij,P_status_ij,Dbar_plus_ij,revenue_share_mean,stale_block_rate_mean,n_rounds,n_success,n_status_success,system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,attacker_config_id,attack_strategy,attacker_hash_power,tie_breaking_parameter
133452,0.295,2.0338983050847457,0.555,2.0,0.2746210317460317,0.005231278513153511,200,59,111,1335,851,6,20.9,1020414,460080,52,selfish,0.3898718220747056,0.4295434601453535
133856,0.4,2.0,0.665,2.0,0.34757936507936515,0.00514702380952381,200,80,133,1339,851,6,87.4,1020414,460080,56,selfish,0.4768512858671266,0.1447302436856452
133959,0.255,1.7254901960784315,0.405,2.0,0.20584715284715283,0.004556705005520795,200,51,81,1340,851,6,125.0,1020414,460080,59,selfish,0.2977847312437251,0.2895622807306851
134013,0.155,1.8064516129032258,0.275,2.0,0.10650595238095237,0.004390257450882452,200,31,55,1341,923,7,5.0,804969,6362730,13,selfish,0.2238256630629619,0.7912632295125752
134228,0.395,1.9367088607594938,0.64,2.0,0.3437678571428572,0.0051076868474662605,200,79,128,1343,923,7,10.2,804969,6362730,28,selfish,0.4304538627565802,0.2618674911675315
134329,0.255,1.9607843137254901,0.38,2.0,0.179827380952381,0.004822798382173379,200,51,76,1344,923,7,14.6,804969,6362730,29,selfish,0.2901917465581629,0.3137113417077046
134690,0.285,1.9298245614035088,0.455,2.0,0.22121825396825398,0.0048229803529803526,200,57,91,1347,923,7,42.7,804969,6362730,90,selfish,0.3196298037016608,0.990883980492858
135185,0.37,2.0135135135135136,0.61,2.0,0.3358253968253969,0.005483555194805193,200,74,122,1352,242,7,7.1,793672,2274167,85,selfish,0.4024582743628092,0.7244830604083918
135579,0.245,1.9591836734693877,0.435,2.0,0.21084361471861474,0.004512144522144521,200,49,87,1356,242,7,29.9,793672,2274167,79,selfish,0.3642632456563252,0.6890479996878222
135760,0.25,1.94,0.405,2.0,0.18424578199578195,0.00436092273223852,200,50,81,1358,242,7,61.0,793672,2274167,60,selfish,0.2892063661005389,0.2123889347471068
13576,0.295,1.7966101694915255,0.415,2.0,0.21567261904761903,0.004972262667887668,200,59,83,136,582,3,29.9,208567,3850795,76,selfish,0.3027820674966874,0.514144872517883
136100,0.425,1.5647058823529412,0.68,2.0294117647058822,0.37300595238095224,0.007146547619047617,200,85,136,1361,344,2,5.0,1046106,3685562,100,selfish,0.4158727914731683,0.6511808318464773
136138,0.36,1.7083333333333333,0.62,2.024193548387097,0.31667857142857136,0.006311408730158729,200,72,124,1362,344,2,7.1,1046106,3685562,38,selfish,0.3509947337216052,0.8424701912520188
134974,0.455,1.967032967032967,0.655,2.015267175572519,0.397922619047619,0.0052645833333333355,200,91,131,1350,923,7,125.0,804969,6362730,74,selfish,0.4831039344913304,0.9827660363748432
136281,0.285,1.4210526315789473,0.41,2.0609756097560976,0.1995616883116883,0.006167029220779216,200,57,82,1363,344,2,10.2,1046106,3685562,81,selfish,0.2269416996374781,0.4804242585572029
136320,0.295,1.4406779661016949,0.415,2.0,0.18378366078366073,0.006017735042735042,200,59,83,1364,344,2,14.6,1046106,3685562,20,selfish,0.2461140406262255,0.1374999707243197
136609,0.285,1.4736842105263157,0.445,2.0,0.1600529401154401,0.004226824972413209,200,57,89,1367,344,2,42.7,1046106,3685562,9,selfish,0.2331676534838964,0.9471927912224244
136809,0.26,1.6153846153846154,0.45,2.0,0.16613050144300143,0.004263233939263349,200,52,90,1369,344,2,87.4,1046106,3685562,9,selfish,0.2331676534838964,0.9471927912224244
136514,0.44,1.7045454545454546,0.715,2.013986013986014,0.3897126623376623,0.005926953463203464,200,88,143,1366,344,2,29.9,1046106,3685562,14,selfish,0.4312459512484686,0.5424263205795637
136901,0.43,1.7325581395348837,0.705,2.0,0.380797619047619,0.005315853174603175,200,86,141,1370,344,2,125.0,1046106,3685562,1,selfish,0.3857676334163057,0.2047082508361712
137300,0.405,1.8395061728395061,0.625,2.0,0.34912896825396833,0.005723612914862913,200,81,125,1373,158,5,10.2,214456,4769636,100,selfish,0.4158727914731683,0.6511808318464773
137478,0.31,1.8709677419354838,0.455,2.0,0.26133594591682824,0.00526736453089394,200,62,91,1375,158,5,20.9,214456,4769636,78,selfish,0.3815618301396259,0.7050527606912402
137036,0.285,1.8245614035087718,0.465,2.0,0.2352142857142857,0.005706989538239537,200,57,93,1371,158,5,5.0,214456,4769636,36,selfish,0.3461077870164497,0.600169191961039
137799,0.32,1.96875,0.48,2.0,0.25006944444444446,0.0044842875180375165,200,64,96,1378,158,5,61.0,214456,4769636,99,selfish,0.3227365905845993,0.0746241892293311
137802,0.245,2.020408163265306,0.425,2.0,0.19313383838383844,0.004196120684870684,200,49,85,1379,158,5,87.4,214456,4769636,2,selfish,0.2959114945914544,0.9228509849216918
137584,0.32,1.828125,0.58,2.0,0.29805357142857136,0.0055447619047619065,200,64,116,1376,158,5,29.9,214456,4769636,84,selfish,0.4277086989642705,0.7484720574557526
13754,0.21,2.0952380952380953,0.5,2.01,0.1975138888888889,0.004592559637000423,200,42,100,138,582,3,61.0,208567,3850795,54,selfish,0.3585232711576509,0.4092237628104323
137947,0.29,1.7586206896551724,0.51,2.0,0.26509920634920636,0.004931905316905315,200,58,102,1380,158,5,125.0,214456,4769636,47,selfish,0.4071129309119736,0.103198652756049
13866,0.345,1.5942028985507246,0.58,2.0172413793103448,0.30294444444444457,0.005418154761904762,200,69,116,139,582,3,87.4,208567,3850795,66,selfish,0.4409284566649496,0.3941260031346912
138654,0.29,2.0517241379310347,0.44,2.0,0.24091883116883117,0.0049808170995671,200,58,88,1387,472,7,42.7,294506,3439131,54,selfish,0.3585232711576509,0.4092237628104323
13911,0.33,1.7121212121212122,0.59,2.0,0.284609237984238,0.005105598845598845,200,66,118,140,582,3,125.0,208567,3850795,11,selfish,0.3777435584279705,0.3053722478730439
138784,0.35,1.6857142857142857,0.55,2.0,0.31255772005772003,0.0051198430735930715,200,70,110,1388,472,7,61.0,294506,3439131,84,selfish,0.4277086989642705,0.7484720574557526
1408,0.315,1.873015873015873,0.49,2.0,0.2687142857142857,0.005533670634920632,200,63,98,15,57,6,20.9,143476,3082676,8,selfish,0.3927810904963459,0.8167673407001561
139878,0.285,1.9649122807017543,0.465,2.0,0.22173400210900213,0.005183469724719724,200,57,93,1399,503,5,87.4,1051958,7084682,78,selfish,0.3815618301396259,0.7050527606912402
141003,0.34,2.0,0.54,2.0,0.2883176406926406,0.006796985930735923,200,68,108,1411,110,4,5.0,192223,6823941,3,selfish,0.405342196225377,0.1209354681890304
141468,0.29,1.7758620689655173,0.515,2.0,0.2503650793650793,0.005603354978354977,200,58,103,1415,110,4,20.9,192223,6823941,68,selfish,0.3706046305857265,0.4761663270697934
141788,0.355,1.9295774647887325,0.545,2.018348623853211,0.3130238095238094,0.005333194444444444,200,71,109,1418,110,4,61.0,192223,6823941,88,selfish,0.4229568538429628,0.8766829270547112
141879,0.325,1.8615384615384616,0.515,2.0,0.28749007936507937,0.005478485958485958,200,65,103,1419,110,4,87.4,192223,6823941,79,selfish,0.3642632456563252,0.6890479996878222
140341,0.315,1.8412698412698412,0.54,2.009259259259259,0.2770654761904762,0.005058431290931288,200,63,108,1404,821,5,14.6,1112297,3280514,41,selfish,0.3883150820571905,0.5577479977483336
140766,0.31,1.8225806451612903,0.6,2.0,0.29618055555555556,0.005098374819624821,200,62,120,1408,821,5,61.0,1112297,3280514,66,selfish,0.4409284566649496,0.3941260031346912
14135,0.365,1.8082191780821917,0.61,2.0,0.33798809523809525,0.005499732142857139,200,73,122,142,618,4,7.1,1062757,1523951,35,selfish,0.444752781116749,0.3583252290098091
142203,0.315,1.8412698412698412,0.57,2.0,0.29129242979242975,0.004972280497280497,200,63,114,1423,883,5,10.2,823844,1584847,3,selfish,0.405342196225377,0.1209354681890304
142345,0.175,1.9714285714285715,0.335,2.0,0.13373400210900208,0.0038995196674240784,200,35,67,1424,883,5,14.6,823844,1584847,45,selfish,0.2747520561924723,0.7307587255425585
142593,0.25,1.84,0.38,2.0,0.21078373015873017,0.00471317064879565,200,50,76,1426,883,5,29.9,823844,1584847,93,selfish,0.2779592827386458,0.3345825728904498
142693,0.215,1.930232558139535,0.37,2.0,0.16414639527139524,0.004356600801159626,200,43,74,1427,883,5,42.7,823844,1584847,93,selfish,0.2779592827386458,0.3345825728904498
143077,0.22,1.8636363636363635,0.33,2.0,0.14469617882117883,0.004064491013372594,200,44,66,1431,658,3,5.0,949442,1690806,77,selfish,0.2375482709814891,0.0892183280233827
143182,0.27,1.7777777777777777,0.435,2.0114942528735633,0.19585173160173158,0.004283927322677323,200,54,87,1432,658,3,7.1,949442,1690806,82,selfish,0.3128186843462212,0.0598593952629424
142840,0.17,1.9705882352941178,0.28,2.0,0.12474379786879786,0.00404831006197105,200,34,56,1429,883,5,87.4,823844,1584847,40,selfish,0.2501126952506121,0.6454895199876196
142988,0.365,2.0136986301369864,0.6,2.0,0.32009379509379504,0.005192640692640694,200,73,120,1430,883,5,125.0,823844,1584847,88,selfish,0.4229568538429628,0.8766829270547112
143758,0.255,1.8823529411764706,0.435,2.0,0.21751190476190477,0.004791904761904761,200,51,87,1438,658,3,61.0,949442,1690806,58,selfish,0.3409275648695138,0.932574439505853
14406,0.455,1.945054945054945,0.665,2.0,0.38900000000000007,0.005598300865800867,200,91,133,145,618,4,20.9,1062757,1523951,6,selfish,0.4911132375299709,0.252577974178488
144149,0.4,2.825,0.63,2.0873015873015874,0.27401651163164314,0.008191268731268731,200,80,126,1442,723,2,7.1,916560,6727167,49,selfish,0.3008118292997498,0.7565167136190543
144256,0.535,2.317757009345794,0.805,2.062111801242236,0.4571513347763348,0.009493273809523809,200,107,161,1443,723,2,10.2,916560,6727167,56,selfish,0.4768512858671266,0.1447302436856452
144569,0.265,1.509433962264151,0.365,2.041095890410959,0.1667738095238095,0.006401590909090907,200,53,73,1446,723,2,29.9,916560,6727167,69,selfish,0.2070972729458678,0.2979198700199214
144349,0.36,1.5,0.52,2.0673076923076925,0.28415674603174595,0.007694047619047612,200,72,104,1444,723,2,14.6,916560,6727167,49,selfish,0.3008118292997498,0.7565167136190543
144676,0.35,1.5571428571428572,0.54,2.009259259259259,0.28702380952380946,0.007595694444444439,200,70,108,1447,723,2,42.7,916560,6727167,76,selfish,0.3027820674966874,0.514144872517883
144974,0.495,1.6767676767676767,0.74,2.0135135135135136,0.42029761904761903,0.006640238095238095,200,99,148,1450,723,2,125.0,916560,6727167,74,selfish,0.4831039344913304,0.9827660363748432
145172,0.32,1.703125,0.465,2.0,0.25241239316239317,0.004863267704517703,200,64,93,1452,315,7,7.1,1015407,4833322,72,selfish,0.3156406422303758,0.3774553900605352
145242,0.2,1.8,0.34,2.0,0.16367170329670327,0.004685296925296925,200,40,68,1453,315,7,10.2,1015407,4833322,42,selfish,0.2544637386172081,0.3417299389831262
14518,0.19,1.8421052631578947,0.295,2.0,0.12449076617826618,0.0039516018472268485,200,38,59,146,618,4,29.9,1062757,1523951,18,selfish,0.2312345941585266,0.3847746110331581
145395,0.265,1.7547169811320755,0.45,2.0,0.24055230880230882,0.005085045093795092,200,53,90,1454,315,7,14.6,1015407,4833322,95,selfish,0.3751229337419657,0.1974510188067169
145806,0.39,1.9743589743589745,0.74,2.0,0.3663611111111111,0.005381349206349206,200,78,148,1459,315,7,87.4,1015407,4833322,6,selfish,0.4911132375299709,0.252577974178488
145514,0.33,1.9393939393939394,0.585,2.0,0.3028670634920635,0.0050694246031746,200,66,117,1456,315,7,29.9,1015407,4833322,14,selfish,0.4312459512484686,0.5424263205795637
14653,0.34,1.8088235294117647,0.53,2.0,0.29505879281537184,0.004940151420217209,200,68,106,147,618,4,42.7,1062757,1523951,53,selfish,0.366882515038515,0.2362061315455737
146032,0.44,2.0454545454545454,0.665,2.007518796992481,0.40101388888888884,0.005624843073593072,200,88,133,1461,829,7,5.0,391716,4154663,32,selfish,0.4495856593533723,0.6338235473212548
146112,0.355,2.0,0.56,2.0,0.2952380952380953,0.005197144660894657,200,71,112,1462,829,7,7.1,391716,4154663,12,selfish,0.3985108847427614,0.9637929216712549
146214,0.355,1.9014084507042253,0.585,2.0085470085470085,0.330741452991453,0.005652702575202577,200,71,117,1463,829,7,10.2,391716,4154663,14,selfish,0.4312459512484686,0.5424263205795637
14839,0.36,1.7777777777777777,0.625,2.0,0.31375,0.005300535714285716,200,72,125,149,618,4,87.4,1062757,1523951,39,selfish,0.4790241755215713,0.6177321915239017
146722,0.16,1.8125,0.305,2.0163934426229506,0.11830155882129566,0.004034911001880815,200,32,61,1468,829,7,61.0,391716,4154663,22,selfish,0.24260325729568,0.2220357375157741
147005,0.48,1.8333333333333333,0.74,2.0,0.4371071428571428,0.00593873015873016,200,96,148,1471,846,5,5.0,502650,6597787,5,selfish,0.4995762557070848,0.3625281920046287
149132,0.375,1.88,0.675,2.0074074074074075,0.33125595238095235,0.004868035714285715,200,75,135,1492,408,6,7.1,744358,2087706,32,selfish,0.4495856593533723,0.6338235473212548
147429,0.245,1.8979591836734695,0.35,2.0,0.17656616300366296,0.004754562243312242,200,49,70,1475,846,5,20.9,502650,6597787,29,selfish,0.2901917465581629,0.3137113417077046
149493,0.24,1.8125,0.355,2.0,0.17667658730158725,0.0042493253968253954,200,48,71,1495,408,6,20.9,744358,2087706,93,selfish,0.2779592827386458,0.3345825728904498
149645,0.265,1.7547169811320755,0.4,2.0125,0.1962525252525252,0.0044708048895548864,200,53,80,1497,408,6,42.7,744358,2087706,45,selfish,0.2747520561924723,0.7307587255425585
149979,0.265,2.018867924528302,0.485,2.0103092783505154,0.2358581349206349,0.004705038433788431,200,53,97,1500,408,6,125.0,744358,2087706,79,selfish,0.3642632456563252,0.6890479996878222
150049,0.195,1.8717948717948718,0.435,2.0,0.15506186868686866,0.004185807942057942,200,39,87,1501,372,4,5.0,839325,3193563,49,selfish,0.3008118292997498,0.7565167136190543
149754,0.27,1.9074074074074074,0.495,2.0,0.21966269841269834,0.004612936507936509,200,54,99,1498,408,6,61.0,744358,2087706,54,selfish,0.3585232711576509,0.4092237628104323
150200,0.355,1.8591549295774648,0.57,2.0,0.3039880952380953,0.005254148629148628,200,71,114,1502,372,4,7.1,839325,3193563,100,selfish,0.4158727914731683,0.6511808318464773
150380,0.225,2.0,0.4,2.0,0.1815192307692308,0.004195779983904984,200,45,80,1504,372,4,14.6,839325,3193563,80,selfish,0.2816906079992455,0.4111680330999803
150247,0.32,1.953125,0.56,2.0,0.27974404761904764,0.0051459264346764315,200,64,112,1503,372,4,10.2,839325,3193563,47,selfish,0.4071129309119736,0.103198652756049
150978,0.305,2.2295081967213113,0.525,2.019047619047619,0.25644660894660903,0.0046309577922077905,200,61,105,1510,372,4,125.0,839325,3193563,78,selfish,0.3815618301396259,0.7050527606912402
151007,0.34,1.9411764705882353,0.625,2.0,0.31558170995671003,0.005524406565656566,200,68,125,1511,346,7,5.0,100369,480736,7,selfish,0.4657787213448116,0.0151426399118454
151453,0.215,1.744186046511628,0.465,2.0,0.21446230158730162,0.00466144536019536,200,43,93,1515,346,7,20.9,100369,480736,53,selfish,0.366882515038515,0.2362061315455737
151606,0.42,1.9880952380952381,0.705,2.00709219858156,0.37461904761904763,0.0054845238095238055,200,84,141,1517,346,7,42.7,100369,480736,6,selfish,0.4911132375299709,0.252577974178488
151811,0.33,1.9545454545454546,0.51,2.0,0.2787321428571428,0.004923638167388167,200,66,102,1519,346,7,87.4,100369,480736,11,selfish,0.3777435584279705,0.3053722478730439
152237,0.395,1.9113924050632911,0.67,2.0074626865671643,0.36107341269841275,0.0056671428571428584,200,79,134,1523,909,5,10.2,351365,3358417,37,selfish,0.469568977189866,0.9743873423433428
153240,0.17,1.7647058823529411,0.34,2.0,0.12319630369630366,0.004359821983571982,200,34,68,1533,518,7,10.2,713907,6816403,40,selfish,0.2501126952506121,0.6454895199876196
152751,0.18,1.8055555555555556,0.265,2.0,0.10170976684134578,0.003907921795266995,200,36,53,1528,909,5,61.0,351365,3358417,51,selfish,0.2182850515748211,0.1730815279492411
152870,0.355,1.8873239436619718,0.585,2.0085470085470085,0.31624206349206346,0.005212261904761903,200,71,117,1529,909,5,87.4,351365,3358417,70,selfish,0.4344347691369841,0.0048962068848224
153382,0.27,2.0,0.365,2.0,0.1952063492063492,0.004640669096984889,200,54,73,1534,518,7,14.6,713907,6816403,82,selfish,0.3128186843462212,0.0598593952629424
153731,0.24,1.75,0.365,2.0,0.17579718892218893,0.004355854978354978,200,48,73,1538,518,7,61.0,713907,6816403,31,selfish,0.2689147210983604,0.7842712343444325
153927,0.355,1.9154929577464788,0.615,2.008130081300813,0.31300396825396826,0.005202301587301586,200,71,123,1540,518,7,125.0,713907,6816403,27,selfish,0.4590052735626949,0.5951250624738255
154425,0.34,1.7352941176470589,0.585,2.0,0.3047638888888889,0.00601251984126984,200,68,117,1545,611,3,20.9,406565,4495167,25,selfish,0.454095890072901,0.6742162468199493
15357,0.205,1.7073170731707317,0.31,2.0,0.1259557942057942,0.003724523274927684,200,41,62,154,855,7,14.6,947189,7772393,57,selfish,0.2281547978409189,0.2464978385902064
15449,0.26,1.8653846153846154,0.4,2.0,0.20141540404040406,0.004908039321789323,200,52,80,155,855,7,20.9,947189,7772393,49,selfish,0.3008118292997498,0.7565167136190543
156062,0.255,1.7647058823529411,0.455,2.0,0.2105595238095238,0.004763790792540793,200,51,91,1561,462,8,5.0,1130029,2254688,62,selfish,0.3350709844137344,0.6247506884808997
155140,0.22,1.9318181818181819,0.34,2.014705882352941,0.15029291541791542,0.00455466586410665,200,44,68,1552,985,8,7.1,870460,3389597,40,selfish,0.2501126952506121,0.6454895199876196
156511,0.285,1.8070175438596492,0.495,2.0,0.23407875457875454,0.00458925366300366,200,57,99,1566,462,8,29.9,1130029,2254688,11,selfish,0.3777435584279705,0.3053722478730439
155485,0.325,1.8923076923076922,0.56,2.0,0.27767460317460313,0.0046441287878787865,200,65,112,1555,985,8,20.9,870460,3389597,85,selfish,0.4024582743628092,0.7244830604083918
156775,0.23,1.7608695652173914,0.345,2.0,0.1611402625152625,0.003940392524142523,200,46,69,1568,462,8,61.0,1130029,2254688,75,selfish,0.2525545317138812,0.4401811270174162
15639,0.405,1.9135802469135803,0.68,2.0,0.360827380952381,0.005776150793650792,200,81,136,157,855,7,42.7,947189,7772393,39,selfish,0.4790241755215713,0.6177321915239017
157028,0.38,1.9736842105263157,0.595,2.0,0.3293888888888889,0.00537986111111111,200,76,119,1571,920,3,5.0,571111,1262197,28,selfish,0.4304538627565802,0.2618674911675315
157129,0.245,2.0816326530612246,0.4,2.0,0.17650144993894998,0.004392528582528582,200,49,80,1572,920,3,7.1,571111,1262197,29,selfish,0.2901917465581629,0.3137113417077046
157440,0.2,2.0,0.345,2.0,0.1458690476190476,0.004233884587634586,200,40,69,1575,920,3,20.9,571111,1262197,40,selfish,0.2501126952506121,0.6454895199876196
15732,0.445,2.033707865168539,0.615,2.0,0.3984705988455989,0.0056474025974025946,200,89,123,158,855,7,61.0,947189,7772393,32,selfish,0.4495856593533723,0.6338235473212548
157728,0.255,1.803921568627451,0.57,2.0,0.25348015873015867,0.005344392135642133,200,51,114,1578,920,3,61.0,571111,1262197,28,selfish,0.4304538627565802,0.2618674911675315
157986,0.38,2.1842105263157894,0.615,2.0,0.34237644300144304,0.005570604256854251,200,76,123,1580,920,3,125.0,571111,1262197,86,selfish,0.4461023732799478,0.2773058726188811
158011,0.255,2.0,0.48,2.0104166666666665,0.2324347041847042,0.005651908369408368,200,51,96,1581,875,3,5.0,284969,1642034,11,selfish,0.3777435584279705,0.3053722478730439
158163,0.435,1.896551724137931,0.69,2.0144927536231885,0.36537499999999995,0.005643214285714286,200,87,138,1582,875,3,7.1,284969,1642034,63,selfish,0.4714045721788255,0.7667985672256883
158472,0.27,1.8888888888888888,0.445,2.0,0.21503870639164757,0.004645699667979079,200,54,89,1585,875,3,20.9,284969,1642034,72,selfish,0.3156406422303758,0.3774553900605352
158603,0.345,1.9275362318840579,0.545,2.0,0.29433441558441564,0.005329844877344878,200,69,109,1587,875,3,42.7,284969,1642034,3,selfish,0.405342196225377,0.1209354681890304
158540,0.155,1.6774193548387097,0.28,2.0,0.12699404761904765,0.004293912815126049,200,31,56,1586,875,3,29.9,284969,1642034,40,selfish,0.2501126952506121,0.6454895199876196
158796,0.435,2.057471264367816,0.655,2.0076335877862594,0.37904238816738817,0.005098874458874458,200,87,131,1588,875,3,61.0,284969,1642034,96,selfish,0.4626922801013836,0.4528896718855326
159386,0.365,1.9452054794520548,0.625,2.0,0.34724801587301585,0.0056574007936507935,200,73,125,1594,624,3,14.6,680674,7660642,86,selfish,0.4461023732799478,0.2773058726188811
158818,0.265,1.7924528301886793,0.345,2.0,0.17136399711399708,0.00402212773337773,200,53,69,1589,875,3,87.4,284969,1642034,18,selfish,0.2312345941585266,0.3847746110331581
158943,0.29,2.1551724137931036,0.53,2.0,0.23340888278388283,0.0045449401037558936,200,58,106,1590,875,3,125.0,284969,1642034,43,selfish,0.3733963553970497,0.8234180661786772
159466,0.355,1.8873239436619718,0.635,2.0078740157480315,0.3135496031746033,0.005021787518037517,200,71,127,1595,624,3,20.9,680674,7660642,66,selfish,0.4409284566649496,0.3941260031346912
159543,0.38,2.026315789473684,0.55,2.0,0.30861385836385835,0.00515657287157287,200,76,110,1596,624,3,29.9,680674,7660642,43,selfish,0.3733963553970497,0.8234180661786772
159649,0.28,1.8392857142857142,0.445,2.0,0.21267352092352096,0.0043301784326784335,200,56,89,1597,624,3,42.7,680674,7660642,49,selfish,0.3008118292997498,0.7565167136190543
160266,0.42,1.9642857142857142,0.675,2.0,0.3757384282384282,0.005410131535131535,200,84,135,1603,685,4,10.2,779169,3347481,66,selfish,0.4409284566649496,0.3941260031346912
160369,0.165,1.7878787878787878,0.27,2.0,0.09431672494172494,0.0036222502497502496,200,33,54,1604,685,4,14.6,779169,3347481,69,selfish,0.2070972729458678,0.2979198700199214
160680,0.21,1.6904761904761905,0.34,2.0,0.1552439782439782,0.004347178793428793,200,42,68,1607,685,4,42.7,779169,3347481,80,selfish,0.2816906079992455,0.4111680330999803
160774,0.365,2.164383561643836,0.71,2.0140845070422535,0.32335989010989,0.005415013736263734,200,73,142,1608,685,4,61.0,779169,3347481,74,selfish,0.4831039344913304,0.9827660363748432
160839,0.43,2.0348837209302326,0.66,2.0,0.4084166666666667,0.005578988095238094,200,86,132,1609,685,4,87.4,779169,3347481,39,selfish,0.4790241755215713,0.6177321915239017
16166,0.445,1.9325842696629214,0.595,2.008403361344538,0.3780376984126984,0.005473713924963923,200,89,119,162,208,7,7.1,620168,5691464,66,selfish,0.4409284566649496,0.3941260031346912
161176,0.355,1.6901408450704225,0.585,2.0427350427350426,0.28116666666666673,0.01248333333333332,200,71,117,1612,915,3,7.1,68533,7042491,76,selfish,0.3027820674966874,0.514144872517883
161350,0.35,1.7857142857142858,0.565,2.0,0.29991269841269835,0.008860376984126983,200,70,113,1614,915,3,14.6,68533,7042491,50,selfish,0.3349244931377773,0.5073741801149648
161580,0.215,1.627906976744186,0.335,2.0,0.17545634920634925,0.006694226190476192,200,43,67,1616,915,3,29.9,68533,7042491,80,selfish,0.2816906079992455,0.4111680330999803
162066,0.38,2.026315789473684,0.57,2.0,0.3090178571428572,0.005057857142857141,200,76,114,1621,168,7,5.0,599707,4109857,66,selfish,0.4409284566649496,0.3941260031346912
161690,0.28,1.6071428571428572,0.435,2.0,0.22137301587301586,0.006415068542568544,200,56,87,1617,915,3,42.7,68533,7042491,90,selfish,0.3196298037016608,0.990883980492858
161867,0.3,1.9166666666666667,0.485,2.0,0.25198051948051947,0.0060090512265512245,200,60,97,1619,915,3,87.4,68533,7042491,67,selfish,0.3604525200861999,0.8954386061007626
162248,0.175,1.9714285714285715,0.265,2.0,0.11069450456950455,0.003933714749589362,200,35,53,1623,168,7,10.2,599707,4109857,48,selfish,0.2114807290736435,0.0244607249130057
161914,0.345,1.7681159420289856,0.6,2.0083333333333333,0.3336329365079365,0.0062687875939849555,200,69,120,1620,915,3,125.0,68533,7042491,14,selfish,0.4312459512484686,0.5424263205795637
162311,0.365,2.0547945205479454,0.555,2.009009009009009,0.2995820707070707,0.005063851565101561,200,73,111,1624,168,7,14.6,599707,4109857,11,selfish,0.3777435584279705,0.3053722478730439
162735,0.345,1.855072463768116,0.64,2.0,0.3164861111111112,0.004912876984126982,200,69,128,1628,168,7,61.0,599707,4109857,35,selfish,0.444752781116749,0.3583252290098091
162636,0.305,1.9180327868852458,0.495,2.0,0.27210335497835497,0.004573906232656232,200,61,99,1627,168,7,42.7,599707,4109857,36,selfish,0.3461077870164497,0.600169191961039
163094,0.24,1.9583333333333333,0.36,2.0,0.17550595238095237,0.005180248778998778,200,48,72,1631,851,5,5.0,272177,3577978,94,selfish,0.2857700497959219,0.1163714164083326
163166,0.345,1.855072463768116,0.575,2.0,0.30802801365301363,0.0057908916083916065,200,69,115,1632,851,5,7.1,272177,3577978,66,selfish,0.4409284566649496,0.3941260031346912
163262,0.23,2.0652173913043477,0.375,2.0,0.19703968253968251,0.005663977958316192,200,46,75,1633,851,5,10.2,272177,3577978,62,selfish,0.3350709844137344,0.6247506884808997
163934,0.27,1.7777777777777777,0.525,2.0,0.23555832974215335,0.005198903637212459,200,54,105,1640,851,5,125.0,272177,3577978,34,selfish,0.4113840234518945,0.152863497296565
165482,0.23,1.7826086956521738,0.41,2.0,0.17142170329670328,0.004529205100455101,200,46,82,1655,713,5,20.9,970048,7440745,82,selfish,0.3128186843462212,0.0598593952629424
164779,0.26,1.8076923076923077,0.5,2.0,0.24054581529581534,0.004804210511710513,200,52,100,1648,764,7,61.0,907441,5095093,79,selfish,0.3642632456563252,0.6890479996878222
165634,0.32,2.0625,0.56,2.0089285714285716,0.28985286935286936,0.005154639804639803,200,64,112,1657,713,5,42.7,970048,7440745,34,selfish,0.4113840234518945,0.152863497296565
166142,0.2,1.775,0.36,2.0,0.1653435245310245,0.0043728023569567665,200,40,72,1662,126,6,7.1,1041769,851521,42,selfish,0.2544637386172081,0.3417299389831262
164419,0.445,2.056179775280899,0.665,2.007518796992481,0.3661785714285715,0.004988077200577202,200,89,133,1645,764,7,20.9,907441,5095093,19,selfish,0.4954733651280948,0.0419355939468332
16585,0.305,1.9672131147540983,0.525,2.0,0.2614458874458874,0.005093122294372293,200,61,105,166,208,7,29.9,620168,5691464,85,selfish,0.4024582743628092,0.7244830604083918
166687,0.255,2.235294117647059,0.41,2.0,0.20084776334776336,0.004540178889737713,200,51,82,1667,126,6,42.7,1041769,851521,87,selfish,0.3108669576156866,0.5798034448113424
167019,0.4,1.875,0.625,2.008,0.3495892857142857,0.005837559523809524,200,80,125,1671,75,4,5.0,667815,6648498,19,selfish,0.4954733651280948,0.0419355939468332
166722,0.18,1.9166666666666667,0.295,2.0,0.11834727772227772,0.003549607892107892,200,36,59,1668,126,6,61.0,1041769,851521,22,selfish,0.24260325729568,0.2220357375157741
167255,0.25,1.68,0.455,2.010989010989011,0.2033492063492063,0.00479366633366633,200,50,91,1673,75,4,10.2,667815,6648498,55,selfish,0.3277016708096898,0.5663965080474668
167496,0.415,1.927710843373494,0.665,2.0,0.3943789682539683,0.005265420274170271,200,83,133,1675,75,4,20.9,667815,6648498,96,selfish,0.4626922801013836,0.4528896718855326
1675,0.21,1.7142857142857142,0.38,2.0,0.14460945998445993,0.003785506552626117,200,42,76,17,57,6,42.7,143476,3082676,75,selfish,0.2525545317138812,0.4401811270174162
167612,0.34,1.9852941176470589,0.555,2.0,0.2866547619047619,0.005023396464646465,200,68,111,1677,75,4,42.7,667815,6648498,12,selfish,0.3985108847427614,0.9637929216712549
